symbol,name,window_id,signal_date,market_env,label_desc,lppl_m,lppl_w,lppl_rmse,lppl_r2,lppl_dtc,lppl_valid,lppl_bottom,lppl_top,wy_phase,wy_direction,wy_confidence,wy_signal,wy_bc,wy_spring,wy_rr,combined_score,signal_label,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
002489.SZ,浙江永强,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,5.14,23.56,0.91,13.57,-8.43
000530.SZ,冰山冷热,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.23,15.0,neutral,35.86,60.74,3.23,14.92,20.94
000530.SZ,冰山冷热,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.01,15.0,neutral,7.87,28.9,4.88,8.09,-0.22
000530.SZ,冰山冷热,3,2014-07-22,bull_start,2014牛市启动,0.9,8.0865,0.054119,0.6251,89.61,False,False,False,markup,持有观察,C,markup,True,False,0.19,5.0,neutral,11.63,22.55,6.12,35.34,-23.71
000530.SZ,冰山冷热,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,44.0,61.5,-2.5,5.51,38.49
000530.SZ,冰山冷热,5,2016-01-27,crash_bottom,2016熔断底,0.121,7.3174,0.064768,0.5107,81.48,False,False,False,markdown,空仓观望,C,markdown,True,False,0.59,15.0,neutral,-22.49,29.68,26.58,4.97,-27.46
000530.SZ,冰山冷热,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,3.91,15.0,neutral,38.54,40.86,0.33,21.72,16.82
000530.SZ,冰山冷热,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.78,15.0,neutral,25.45,84.13,4.19,18.05,7.4
000530.SZ,冰山冷热,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,12.13,21.02,13.75,35.28,-23.15
000530.SZ,冰山冷热,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,8.25,18.0,neutral,8.65,20.17,2.31,6.19,2.46
000530.SZ,冰山冷热,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-11.75,5.39,15.8,13.57,-25.32
300791.SZ,仙乐健康,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-29.34,16.79,36.15,6.19,-35.53
300791.SZ,仙乐健康,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,41.31,46.45,-0.04,13.57,27.74
603071.SH,物产环能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,1.5,43.0,buy,-2.96,9.29,5.33,13.57,-16.53
603977.SH,国泰集团,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.28,15.0,neutral,25.27,31.05,4.11,21.72,3.55
603977.SH,国泰集团,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.92,15.0,neutral,57.83,76.35,7.83,18.05,39.78
603977.SH,国泰集团,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.1,4.0,neutral,-21.7,9.36,33.19,35.28,-56.98
603977.SH,国泰集团,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.35,43.0,buy,31.85,57.37,0.37,6.19,25.66
603977.SH,国泰集团,10,2022-10-31,bear_bottom,2022熊底,0.1762,7.3606,0.032902,0.3979,67.46,True,False,False,markdown,空仓观望,C,markdown,True,False,1.89,25.0,watch,12.18,19.56,2.46,13.57,-1.39
002649.SZ,博彦科技,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.46,15.0,neutral,79.7,89.18,1.34,14.92,64.78
002649.SZ,博彦科技,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.25,34.86,8.99,8.09,-5.84
002649.SZ,博彦科技,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.11,5.0,neutral,20.25,34.99,7.57,35.34,-15.09
002649.SZ,博彦科技,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,0.07,59.59,19.26,5.51,-5.44
002649.SZ,博彦科技,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.93,15.0,neutral,-10.38,11.58,15.65,4.97,-15.35
002649.SZ,博彦科技,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,2.18,14.0,neutral,49.84,51.59,-0.64,21.72,28.12
002649.SZ,博彦科技,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,20.05,51.69,7.29,18.05,2.0
002649.SZ,博彦科技,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.34,14.0,neutral,-3.66,5.7,18.92,35.28,-38.94
002649.SZ,博彦科技,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,29.02,43.8,-0.76,6.19,22.83
002649.SZ,博彦科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,39.72,55.57,11.58,13.57,26.15
002283.SZ,天润工业,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.07,15.0,neutral,39.29,46.95,0.59,14.92,24.37
002283.SZ,天润工业,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.06,14.0,neutral,6.65,19.96,5.04,8.09,-1.44
002283.SZ,天润工业,3,2014-07-22,bull_start,2014牛市启动,0.9,6.7662,0.028647,0.6258,3.83,False,False,False,markup,持有观察,C,markup,True,False,0.25,5.0,neutral,37.13,39.64,3.85,35.34,1.79
002283.SZ,天润工业,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,31.8,77.54,20.95,5.51,26.29
002283.SZ,天润工业,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.9,15.0,neutral,-40.89,29.37,42.45,4.97,-45.86
002283.SZ,天润工业,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.51,14.0,neutral,26.01,26.01,2.48,21.72,4.29
002283.SZ,天润工业,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.68,15.0,neutral,15.98,59.76,3.55,18.05,-2.07
002283.SZ,天润工业,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,99.16,119.27,4.75,35.28,63.88
002283.SZ,天润工业,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,69.71,119.53,-0.36,6.19,63.52
002283.SZ,天润工业,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.51,15.0,neutral,9.11,25.78,7.75,13.57,-4.46
603696.SH,安记食品,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.73,14.0,neutral,28.67,31.85,12.2,21.72,6.95
603696.SH,安记食品,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.68,15.0,neutral,-4.84,83.32,8.86,18.05,-22.89
603696.SH,安记食品,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.25,4.0,neutral,32.77,90.18,11.62,35.28,-2.51
603696.SH,安记食品,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.5,18.0,neutral,8.65,23.66,0.11,6.19,2.46
603696.SH,安记食品,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.38,15.0,neutral,13.25,41.6,0.25,13.57,-0.32
300916.SZ,朗特智能,9,2021-07-28,structural_low,2021结构底,0.4828,8.2662,0.088898,0.7233,1.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.82,15.0,neutral,13.71,42.83,2.8,6.19,7.52
300916.SZ,朗特智能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-19.93,20.32,23.43,13.57,-33.5
000591.SZ,太阳能,1,2012-12-04,bear_bottom,2012熊底,0.8587,6.2894,0.035639,0.3239,92.47,True,False,False,markdown,空仓观望,C,markdown,True,False,0.49,25.0,watch,13.49,30.1,1.38,14.92,-1.43
000591.SZ,太阳能,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,14.59,39.46,5.68,8.09,6.5
000591.SZ,太阳能,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.5,14.0,neutral,61.82,87.59,3.07,35.34,26.48
000591.SZ,太阳能,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,19.34,76.87,10.21,5.51,13.83
000591.SZ,太阳能,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.78,14.0,neutral,-15.39,19.19,17.04,4.97,-20.36
000591.SZ,太阳能,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.2,14.0,neutral,41.58,44.09,0.36,21.72,19.86
000591.SZ,太阳能,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.62,15.0,neutral,9.54,50.33,0.0,18.05,-8.51
000591.SZ,太阳能,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,69.33,69.33,2.76,35.28,34.05
000591.SZ,太阳能,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,77.52,120.85,-0.98,6.19,71.33
000591.SZ,太阳能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.17,18.0,neutral,1.04,19.82,0.3,13.57,-12.53
002526.SZ,山东矿机,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.06,15.0,neutral,23.96,67.5,2.08,14.92,9.04
002526.SZ,山东矿机,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.31,14.0,neutral,-0.2,16.9,6.31,8.09,-8.29
002526.SZ,山东矿机,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.37,5.0,neutral,32.81,65.16,5.91,35.34,-2.53
002526.SZ,山东矿机,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,5.04,15.0,neutral,8.85,64.1,12.18,5.51,3.34
002526.SZ,山东矿机,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.13,15.0,neutral,39.72,45.03,9.09,4.97,34.75
002526.SZ,山东矿机,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.47,15.0,neutral,75.65,76.68,5.18,21.72,53.93
002526.SZ,山东矿机,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,5.87,18.0,neutral,26.18,93.19,4.19,18.05,8.13
002526.SZ,山东矿机,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,26.01,41.26,4.93,35.28,-9.27
002526.SZ,山东矿机,9,2021-07-28,structural_low,2021结构底,0.9,8.492,0.027913,0.48,4.52,False,False,False,accumulation,观察等待,C,spring,True,True,0.0,43.0,buy,14.21,32.11,1.05,6.19,8.02
002526.SZ,山东矿机,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,3.03,14.72,5.63,13.57,-10.54
300733.SZ,西菱动力,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,7.62,26.68,9.67,21.72,-14.1
300733.SZ,西菱动力,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.03,5.0,neutral,-24.57,6.53,26.05,18.05,-42.62
300733.SZ,西菱动力,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,13.93,17.51,14.63,35.28,-21.35
300733.SZ,西菱动力,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.56,15.0,neutral,25.66,41.24,10.13,6.19,19.47
300733.SZ,西菱动力,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.59,15.0,neutral,9.8,28.6,9.05,13.57,-3.77
600007.SH,中国国贸,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.0,43.0,buy,4.8,23.72,-0.1,14.92,-10.12
600007.SH,中国国贸,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.62,15.0,neutral,11.0,53.47,2.97,8.09,2.91
600007.SH,中国国贸,3,2014-07-22,bull_start,2014牛市启动,0.2849,12.2766,0.023046,0.3358,52.36,True,True,False,accumulation,观察等待,C,spring,True,True,2.41,83.0,strong_buy,45.82,51.53,0.41,35.34,10.48
600007.SH,中国国贸,4,2015-08-26,crash_bottom,2015股灾底,0.3873,6.0942,0.084576,0.5991,35.39,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-0.22,53.03,11.26,5.51,-5.73
600007.SH,中国国贸,5,2016-01-27,crash_bottom,2016熔断底,0.1,6.0772,0.083407,0.5247,62.72,False,False,False,markdown,空仓观望,C,markdown,True,False,0.69,15.0,neutral,20.78,32.04,6.6,4.97,15.81
600007.SH,中国国贸,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,5.71,7.07,9.57,21.72,-16.01
600007.SH,中国国贸,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.89,15.0,neutral,2.88,18.82,0.61,18.05,-15.17
600007.SH,中国国贸,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,7.73,18.0,neutral,7.23,19.63,0.0,35.28,-28.05
600007.SH,中国国贸,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.25,15.0,neutral,-4.67,41.31,16.02,6.19,-10.86
600007.SH,中国国贸,10,2022-10-31,bear_bottom,2022熊底,0.2838,11.0628,0.036564,0.2357,56.76,True,False,False,markdown,空仓观望,B,markdown,True,False,4.58,28.0,watch,27.81,35.03,1.69,13.57,14.24
000628.SZ,高新发展,1,2012-12-04,bear_bottom,2012熊底,0.9,9.6602,0.069019,0.3597,91.29,False,False,False,markdown,空仓观望,C,markdown,True,False,0.86,15.0,neutral,6.44,41.19,1.36,14.92,-8.48
000628.SZ,高新发展,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.47,15.0,neutral,18.15,29.26,2.22,8.09,10.06
000628.SZ,高新发展,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.14,5.0,neutral,97.37,105.88,0.62,35.34,62.03
000628.SZ,高新发展,4,2015-08-26,crash_bottom,2015股灾底,0.1,6.0067,0.113977,0.8472,81.09,False,False,False,markdown,空仓观望,D,markdown,True,False,0.12,14.0,neutral,32.84,59.83,23.14,5.51,27.33
000628.SZ,高新发展,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.56,14.0,neutral,3.14,39.7,5.36,4.97,-1.83
000628.SZ,高新发展,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,27.9,35.87,-0.35,21.72,6.18
000628.SZ,高新发展,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.11,15.0,neutral,2.87,30.6,7.08,18.05,-15.18
000628.SZ,高新发展,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,10.8,12.27,13.18,35.28,-24.48
000628.SZ,高新发展,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,4.93,18.0,neutral,59.18,64.23,1.06,6.19,52.99
000628.SZ,高新发展,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.92,18.0,neutral,27.35,35.44,3.34,13.57,13.78
000061.SZ,农 产 品,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.41,15.0,neutral,25.23,51.85,0.93,14.92,10.31
000061.SZ,农 产 品,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,32.54,57.58,8.45,8.09,24.45
000061.SZ,农 产 品,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,8.9,18.0,neutral,32.53,53.17,1.53,35.34,-2.81
000061.SZ,农 产 品,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,3.46,63.77,7.62,5.51,-2.05
000061.SZ,农 产 品,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.06,15.0,neutral,-13.95,10.98,15.39,4.97,-18.92
000061.SZ,农 产 品,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.82,14.0,neutral,51.12,54.59,3.47,21.72,29.4
000061.SZ,农 产 品,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,13.87,43.49,2.73,18.05,-4.18
000061.SZ,农 产 品,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.16,5.0,neutral,37.56,64.07,-0.65,35.28,2.28
000061.SZ,农 产 品,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,3.07,43.0,buy,12.5,32.32,2.5,6.19,6.31
000061.SZ,农 产 品,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.41,15.0,neutral,12.3,16.41,0.2,13.57,-1.27
688020.SH,方邦股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,3.07,15.0,neutral,33.16,53.02,6.0,35.28,-2.12
688020.SH,方邦股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,1.38,24.73,10.41,6.19,-4.81
688020.SH,方邦股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,57.91,73.47,11.2,13.57,44.34
002734.SZ,利民股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.11,15.0,neutral,7.67,19.05,12.7,4.97,2.7
002734.SZ,利民股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,28.46,29.53,8.62,21.72,6.74
002734.SZ,利民股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.3867,12.7296,0.037221,0.3973,2.2,True,False,False,markdown,空仓观望,C,markdown,True,False,0.8,25.0,watch,33.89,72.89,7.27,18.05,15.84
002734.SZ,利民股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,25.88,34.93,9.93,35.28,-9.4
002734.SZ,利民股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.76,18.0,neutral,19.75,31.0,9.74,6.19,13.56
002734.SZ,利民股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.36,15.0,neutral,8.77,40.26,0.43,13.57,-4.8
301010.SZ,晶雪节能,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.75,15.0,neutral,20.29,29.92,4.95,13.57,6.72
000878.SZ,云南铜业,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.57,15.0,neutral,-6.25,25.76,6.4,14.92,-21.17
000878.SZ,云南铜业,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.69,15.0,neutral,-4.94,14.93,6.44,8.09,-13.03
000878.SZ,云南铜业,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.36,5.0,neutral,68.89,68.89,1.26,35.34,33.55
000878.SZ,云南铜业,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.09,5.0,neutral,-56.69,-10.0,60.82,5.51,-62.2
